"No.","Time","Source","Destination","Protocol","Length","Info"
"502","24.468464","172.217.19.174","192.168.100.9","UDP","82","443  >  57768 Len=40"
"503","24.468609","142.250.181.110","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"504","24.479735","192.168.100.9","172.217.19.5","TCP","54","59787  >  443 [ACK] Seq=3897 Ack=40 Win=255 Len=0"
"505","24.479909","192.168.100.9","172.217.19.174","UDP","79","57768  >  443 Len=37"
"506","24.486084","34.144.254.29","192.168.100.9","TLSv1.2","1466","Application Data"
"507","24.486219","192.168.100.9","34.144.254.29","TCP","54","59603  >  443 [ACK] Seq=389 Ack=2047 Win=255 Len=0"
"508","24.486424","34.144.254.29","192.168.100.9","TLSv1.2","110","Application Data"
"509","24.494021","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"510","24.500006","142.250.181.110","192.168.100.9","QUIC","650","Protected Payload (KP0)"
"511","24.500526","142.250.181.110","192.168.100.9","QUIC","63","Protected Payload (KP0)"
"512","24.501047","172.217.19.238","192.168.100.9","QUIC","882","Protected Payload (KP0)"
"513","24.501632","192.168.100.9","142.250.181.110","QUIC","77","Protected Payload (KP0), DCID=f4d74bad89b33c94"
"514","24.503427","172.217.19.238","192.168.100.9","QUIC","668","Protected Payload (KP0)"
"515","24.504458","172.217.19.238","192.168.100.9","QUIC","116","Protected Payload (KP0)"
"516","24.506782","172.217.19.238","192.168.100.9","QUIC","306","Protected Payload (KP0)"
"517","24.509087","192.168.100.9","172.217.19.238","QUIC","78","Protected Payload (KP0), DCID=ff1ba8d870b3a273"
"518","24.509368","192.168.100.9","172.217.19.238","QUIC","73","Protected Payload (KP0), DCID=ff1ba8d870b3a273"
"519","24.528080","192.168.100.9","34.144.254.29","TCP","54","59603  >  443 [ACK] Seq=389 Ack=2103 Win=255 Len=0"
"520","24.530502","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"521","24.567720","142.250.181.110","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"522","24.569090","192.168.100.1","192.168.100.9","TCP","54","53  >  59939 [FIN, ACK] Seq=86 Ack=37 Win=14600 Len=0"
"523","24.569205","192.168.100.9","192.168.100.1","TCP","54","59939  >  53 [ACK] Seq=37 Ack=87 Win=65280 Len=0"
"524","24.574571","172.217.19.238","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"525","24.584832","172.217.17.69","192.168.100.9","TLSv1.3","1466","Server Hello, Change Cipher Spec"
"526","24.584832","172.217.17.69","192.168.100.9","TLSv1.3","106","Application Data"
"527","24.585018","192.168.100.9","172.217.17.69","TCP","54","59940  >  443 [ACK] Seq=2181 Ack=1465 Win=65280 Len=0"
"528","24.586299","192.168.100.9","172.217.17.69","TLSv1.3","128","Change Cipher Spec, Application Data"
"529","24.586688","192.168.100.9","172.217.17.69","TLSv1.3","146","Application Data"
"530","24.587699","192.168.100.9","172.217.17.69","TLSv1.3","4203","Application Data"
"531","24.623670","172.217.17.69","192.168.100.9","TCP","60","443  >  59940 [ACK] Seq=1465 Ack=2255 Win=267776 Len=0"
"532","24.624191","172.217.17.69","192.168.100.9","TLSv1.3","1014","Application Data, Application Data"
"533","24.624533","172.217.17.69","192.168.100.9","TLSv1.3","85","Application Data"
"534","24.624625","192.168.100.9","172.217.17.69","TCP","54","59940  >  443 [ACK] Seq=6496 Ack=2456 Win=64512 Len=0"
"535","24.624816","192.168.100.9","172.217.17.69","TLSv1.3","85","Application Data"
"536","24.626444","172.217.17.69","192.168.100.9","TCP","66","443  >  59940 [ACK] Seq=2456 Ack=3759 Win=266496 Len=0 SLE=5171 SRE=6496"
"537","24.626541","172.217.17.69","192.168.100.9","TCP","60","443  >  59940 [ACK] Seq=2456 Ack=6496 Win=263936 Len=0"
"538","24.653262","fe80::1","ff05::c","SSDP","188","M-SEARCH * HTTP/1.1 "
"539","24.668312","172.217.17.69","192.168.100.9","TCP","60","443  >  59940 [ACK] Seq=2456 Ack=6527 Win=263936 Len=0"
"540","24.718763","172.217.19.5","192.168.100.9","TLSv1.2","1195","Application Data"
"541","24.719772","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"542","24.719904","192.168.100.9","172.217.19.5","TCP","54","59787  >  443 [ACK] Seq=3897 Ack=2593 Win=255 Len=0"
"543","24.722633","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"544","24.723750","192.168.100.9","172.217.19.5","TLSv1.2","89","Application Data"
"545","24.725380","172.217.19.5","192.168.100.9","TLSv1.2","927","Application Data, Application Data"
"546","24.727052","192.168.100.9","172.217.19.5","TLSv1.2","93","Application Data"
"547","24.739108","192.168.100.9","172.217.19.174","UDP","71","57768  >  443 Len=29"
"548","24.761244","192.168.100.9","172.217.19.5","TLSv1.2","3441","Application Data"
"549","24.770799","172.217.19.5","192.168.100.9","TCP","60","443  >  59787 [ACK] Seq=4878 Ack=3971 Win=953 Len=0"
"550","24.795002","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"551","24.802052","172.217.19.5","192.168.100.9","TCP","66","443  >  59787 [ACK] Seq=4878 Ack=5383 Win=948 Len=0 SLE=6795 SRE=7358"
"552","24.802052","172.217.19.5","192.168.100.9","TCP","60","443  >  59787 [ACK] Seq=4878 Ack=7358 Win=941 Len=0"
"553","24.913015","fe80::1","ff05::c","SSDP","188","M-SEARCH * HTTP/1.1 "
"554","24.932396","172.217.17.69","192.168.100.9","TLSv1.3","1466","Application Data"
"555","24.932396","172.217.17.69","192.168.100.9","TLSv1.3","551","Application Data"
"556","24.932396","172.217.17.69","192.168.100.9","TLSv1.3","309","Application Data, Application Data"
"557","24.932396","172.217.17.69","192.168.100.9","TLSv1.3","93","Application Data"
"558","24.932468","192.168.100.9","172.217.17.69","TCP","54","59940  >  443 [ACK] Seq=6527 Ack=4659 Win=65280 Len=0"
"559","24.934023","192.168.100.9","172.217.17.69","TLSv1.3","93","Application Data"
"560","24.972839","172.217.17.69","192.168.100.9","TCP","60","443  >  59940 [ACK] Seq=4659 Ack=6566 Win=263936 Len=0"
"561","25.000036","192.168.100.9","172.217.19.174","UDP","71","57768  >  443 Len=29"
"562","25.050935","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"563","25.064840","172.217.19.5","192.168.100.9","TLSv1.2","1174","Application Data"
"564","25.067230","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"565","25.067379","192.168.100.9","172.217.19.5","TCP","54","59787  >  443 [ACK] Seq=7358 Ack=7410 Win=255 Len=0"
"566","25.068492","172.217.19.5","192.168.100.9","TLSv1.2","1466","Application Data"
"567","25.074553","172.217.19.5","192.168.100.9","TLSv1.2","698","Application Data"
"568","25.074553","172.217.19.5","192.168.100.9","TLSv1.2","378","Application Data, Application Data"
"569","25.074722","192.168.100.9","172.217.19.5","TCP","54","59787  >  443 [ACK] Seq=7358 Ack=9790 Win=255 Len=0"
"570","25.076298","192.168.100.9","172.217.19.5","TLSv1.2","93","Application Data"
"571","25.120162","172.217.19.5","192.168.100.9","TCP","60","443  >  59787 [ACK] Seq=9790 Ack=7397 Win=941 Len=0"
"572","25.255598","192.168.100.9","172.217.19.174","UDP","71","57768  >  443 Len=29"
"573","25.311004","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"574","25.336840","192.168.100.9","172.217.19.5","TCP","55","59805  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"575","25.382936","172.217.19.5","192.168.100.9","TCP","66","443  >  59805 [ACK] Seq=1 Ack=2 Win=979 Len=0 SLE=1 SRE=2"
"576","25.516769","192.168.100.9","172.217.19.174","UDP","71","57768  >  443 Len=29"
"577","25.571046","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"578","25.780539","192.168.100.9","172.217.19.174","UDP","71","57768  >  443 Len=29"
"579","25.831640","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"580","25.922981","fe80::1","ff02::c","SSDP","188","M-SEARCH * HTTP/1.1 "
"581","26.042855","192.168.100.9","172.217.19.174","UDP","71","57768  >  443 Len=29"
"582","26.092539","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"583","26.192752","fe80::1","ff02::c","SSDP","188","M-SEARCH * HTTP/1.1 "
"584","26.499369","192.168.100.9","172.217.19.174","UDP","71","57768  >  443 Len=29"
"585","26.506767","172.217.17.42","192.168.100.9","UDP","203","443  >  55741 Len=161"
"586","26.507782","192.168.100.1","239.255.255.250","SSDP","174","M-SEARCH * HTTP/1.1 "
"587","26.512879","192.168.100.35","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"588","26.521306","192.168.100.9","172.217.17.42","UDP","75","55741  >  443 Len=33"
"589","26.550062","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"590","26.576145","192.168.100.35","224.0.0.251","MDNS","103","Standard query 0x0028 PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"591","26.714684","192.168.100.1","239.255.255.250","SSDP","174","M-SEARCH * HTTP/1.1 "
"592","26.715983","192.168.100.9","172.217.17.42","UDP","71","55741  >  443 Len=29"
"593","26.764851","172.217.17.42","192.168.100.9","UDP","67","443  >  55741 Len=25"
"594","26.966903","192.168.100.9","172.217.17.42","UDP","71","55741  >  443 Len=29"
"595","26.974034","fe80::1","ff05::c","SSDP","189","M-SEARCH * HTTP/1.1 "
"596","27.022371","172.217.17.42","192.168.100.9","UDP","67","443  >  55741 Len=25"
"597","27.106656","192.168.100.9","142.250.181.99","QUIC","1292","Initial, DCID=af114ce76dea717d, PKN: 1, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING"
"598","27.106743","192.168.100.9","142.250.181.99","QUIC","1292","Initial, DCID=af114ce76dea717d, PKN: 2, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PING, PING, PING, PING, CRYPTO, CRYPTO"
"599","27.106935","192.168.100.9","142.250.181.99","QUIC","123","0-RTT, DCID=af114ce76dea717d"
"600","27.107458","192.168.100.9","142.250.181.99","QUIC","643","0-RTT, DCID=af114ce76dea717d"
"601","27.148491","142.250.181.99","192.168.100.9","QUIC","82","Initial, SCID=ef114ce76dea717d, PKN: 1, ACK"
"602","27.148491","142.250.181.99","192.168.100.9","QUIC","1292","Initial, SCID=ef114ce76dea717d, PKN: 2, ACK, PADDING"
"603","27.197810","192.168.100.9","142.250.181.99","QUIC","1292","Initial, DCID=ef114ce76dea717d, PKN: 6, PADDING, PING, PADDING"
"604","27.230198","192.168.100.9","172.217.17.42","UDP","71","55741  >  443 Len=29"
"605","27.233089","fe80::1","ff05::c","SSDP","189","M-SEARCH * HTTP/1.1 "
"606","27.236812","142.250.181.99","192.168.100.9","QUIC","1292","Initial, SCID=ef114ce76dea717d, PKN: 3, ACK, PADDING"
"607","27.265220","142.250.181.99","192.168.100.9","QUIC","1292","Initial, SCID=ef114ce76dea717d, PKN: 4, CRYPTO, PADDING"
"608","27.265220","142.250.181.99","192.168.100.9","QUIC","349","Protected Payload (KP0)"
"609","27.266300","142.250.181.99","192.168.100.9","QUIC","985","Protected Payload (KP0)"
"610","27.266300","142.250.181.99","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"611","27.266300","142.250.181.99","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"612","27.266527","142.250.181.99","192.168.100.9","QUIC","64","Protected Payload (KP0)"
"613","27.267163","192.168.100.9","142.250.181.99","QUIC","1292","Handshake, DCID=ef114ce76dea717d"
"614","27.267544","192.168.100.9","142.250.181.99","QUIC","73","Protected Payload (KP0), DCID=ef114ce76dea717d"
"615","27.267908","192.168.100.9","142.250.181.99","QUIC","73","Protected Payload (KP0), DCID=ef114ce76dea717d"
"616","27.277788","172.217.17.42","192.168.100.9","UDP","67","443  >  55741 Len=25"
"617","27.310113","142.250.181.99","192.168.100.9","QUIC","162","Protected Payload (KP0)"
"618","27.330846","142.250.181.138","192.168.100.9","UDP","120","443  >  51837 Len=78"
"619","27.346148","192.168.100.9","142.250.181.99","QUIC","74","Protected Payload (KP0), DCID=ef114ce76dea717d"
"620","27.346539","192.168.100.9","142.250.181.138","UDP","75","51837  >  443 Len=33"
"621","27.362592","192.168.100.9","172.217.19.174","UDP","71","57768  >  443 Len=29"
"622","27.387545","142.250.181.99","192.168.100.9","QUIC","574","Protected Payload (KP0)"
"623","27.387703","142.250.181.99","192.168.100.9","QUIC","64","Protected Payload (KP0)"
"624","27.388476","192.168.100.9","142.250.181.99","QUIC","77","Protected Payload (KP0), DCID=ef114ce76dea717d"
"625","27.412838","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"626","27.429592","142.250.181.99","192.168.100.9","QUIC","69","Protected Payload (KP0)"
"627","27.491133","192.168.100.9","172.217.17.42","UDP","71","55741  >  443 Len=29"
"628","27.492953","fe80::1","ff02::c","SSDP","189","M-SEARCH * HTTP/1.1 "
"629","27.538658","192.168.100.9","142.250.181.138","UDP","71","51837  >  443 Len=29"
"630","27.538670","172.217.17.42","192.168.100.9","UDP","67","443  >  55741 Len=25"
"631","27.586756","142.250.181.138","192.168.100.9","UDP","67","443  >  51837 Len=25"
"632","27.745836","192.168.100.9","172.217.17.42","UDP","71","55741  >  443 Len=29"
"633","27.752787","fe80::1","ff02::c","SSDP","189","M-SEARCH * HTTP/1.1 "
"634","27.794116","172.217.17.42","192.168.100.9","UDP","67","443  >  55741 Len=25"
"635","27.794410","192.168.100.9","142.250.181.138","UDP","71","51837  >  443 Len=29"
"636","27.842758","142.250.181.138","192.168.100.9","UDP","67","443  >  51837 Len=25"
"637","27.996370","192.168.100.9","172.217.17.42","UDP","71","55741  >  443 Len=29"
"638","28.013445","192.168.100.1","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"639","28.044245","172.217.17.42","192.168.100.9","UDP","67","443  >  55741 Len=25"
"640","28.045210","192.168.100.9","142.250.181.138","UDP","71","51837  >  443 Len=29"
"641","28.093088","142.250.181.138","192.168.100.9","UDP","67","443  >  51837 Len=25"
"642","28.300474","192.168.100.9","142.250.181.138","UDP","71","51837  >  443 Len=29"
"643","28.350169","142.250.181.138","192.168.100.9","UDP","67","443  >  51837 Len=25"
"644","28.369840","192.168.100.1","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"645","28.447004","192.168.100.9","172.217.17.42","UDP","71","55741  >  443 Len=29"
"646","28.496727","172.217.17.42","192.168.100.9","UDP","67","443  >  55741 Len=25"
"647","28.559326","192.168.100.9","142.250.181.138","UDP","71","51837  >  443 Len=29"
"648","28.610387","142.250.181.138","192.168.100.9","UDP","67","443  >  51837 Len=25"
"649","28.813564","192.168.100.9","142.250.181.138","UDP","71","51837  >  443 Len=29"
"650","28.863800","142.250.181.138","192.168.100.9","UDP","67","443  >  51837 Len=25"
"651","29.017377","192.168.100.9","172.217.19.174","UDP","71","57768  >  443 Len=29"
"652","29.044757","192.168.100.9","172.64.155.209","TLSv1.2","5703","Application Data"
"653","29.044878","192.168.100.9","172.64.155.209","TLSv1.2","93","Application Data"
"654","29.044930","192.168.100.9","172.64.155.209","TLSv1.2","1567","Application Data"
"655","29.067799","172.64.155.209","192.168.100.9","TCP","54","443  >  59883 [ACK] Seq=8385 Ack=30446 Win=18 Len=0"
"656","29.071249","172.217.19.174","192.168.100.9","UDP","68","443  >  57768 Len=26"
"657","29.072952","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8385 Ack=31846 Win=18 Len=0"
"658","29.073200","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8385 Ack=33246 Win=19 Len=0"
"659","29.074633","172.64.155.209","192.168.100.9","TCP","66","[TCP Dup ACK 658#1] 443  >  59883 [ACK] Seq=8385 Ack=33246 Win=19 Len=0 SLE=34646 SRE=34695"
"660","29.074894","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8385 Ack=34695 Win=19 Len=0"
"661","29.074894","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8385 Ack=34734 Win=19 Len=0"
"662","29.074894","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8385 Ack=36134 Win=20 Len=0"
"663","29.074894","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8385 Ack=36247 Win=20 Len=0"
"664","29.074894","172.64.155.209","192.168.100.9","TLSv1.2","93","Application Data"
"665","29.128430","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=36247 Ack=8424 Win=252 Len=0"
"666","29.267388","192.168.100.9","142.250.181.138","UDP","71","51837  >  443 Len=29"
"667","29.299046","192.168.100.9","172.217.17.42","UDP","71","55741  >  443 Len=29"
"668","29.313404","172.64.155.209","192.168.100.9","TLSv1.2","353","Application Data"
"669","29.314082","172.64.155.209","192.168.100.9","TLSv1.2","101","Application Data"
"670","29.314082","172.64.155.209","192.168.100.9","TLSv1.2","85","Application Data"
"671","29.314168","192.168.100.9","172.64.155.209","TCP","54","59883  >  443 [ACK] Seq=36247 Ack=8801 Win=251 Len=0"
"672","29.314674","192.168.100.9","172.64.155.209","TLSv1.2","89","Application Data"
"673","29.316189","142.250.181.138","192.168.100.9","UDP","67","443  >  51837 Len=25"
"674","29.350396","172.217.17.42","192.168.100.9","UDP","67","443  >  55741 Len=25"
"675","29.377202","172.64.155.209","192.168.100.9","TCP","60","443  >  59883 [ACK] Seq=8801 Ack=36282 Win=20 Len=0"
"676","29.384335","192.168.100.9","20.195.84.16","TLSv1.2","85","Application Data"
"677","29.508447","20.195.84.16","192.168.100.9","TCP","60","443  >  58635 [ACK] Seq=55 Ack=91 Win=501 Len=0"
"678","30.104471","192.168.100.9","192.168.100.1","TCP","66","59941  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"679","30.104899","192.168.100.9","192.168.100.1","TCP","66","59942  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"680","30.106147","192.168.100.1","192.168.100.9","TCP","66","53  >  59941 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"681","30.106328","192.168.100.9","192.168.100.1","TCP","54","59941  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"682","30.106496","192.168.100.1","192.168.100.9","TCP","66","53  >  59942 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"683","30.106663","192.168.100.9","192.168.100.1","TCP","54","59942  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"684","30.106728","192.168.100.9","192.168.100.1","TCP","56","59941  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 685]"
"685","30.106908","192.168.100.9","192.168.100.1","DNS","126","Standard query 0xdfb1 A 8080-gpu-t4-s-5db1swl7rhya-b.us-west4-1.prod.colab.dev"
"686","30.107087","192.168.100.9","192.168.100.1","TCP","56","59942  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 687]"
"687","30.107172","192.168.100.9","192.168.100.1","DNS","126","Standard query 0x3062 HTTPS 8080-gpu-t4-s-5db1swl7rhya-b.us-west4-1.prod.colab.dev"
"688","30.109838","192.168.100.1","192.168.100.9","TCP","54","53  >  59941 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"689","30.111415","192.168.100.1","192.168.100.9","TCP","54","53  >  59941 [ACK] Seq=1 Ack=75 Win=14600 Len=0"
"690","30.111415","192.168.100.1","192.168.100.9","TCP","54","53  >  59942 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"691","30.113414","192.168.100.1","192.168.100.9","TCP","54","53  >  59942 [ACK] Seq=1 Ack=75 Win=14600 Len=0"
"692","30.118463","192.168.100.9","142.250.181.138","UDP","71","51837  >  443 Len=29"
"693","30.127823","192.168.100.1","192.168.100.9","DNS","297","Standard query response 0xdfb1 A 8080-gpu-t4-s-5db1swl7rhya-b.us-west4-1.prod.colab.dev A 34.144.254.29 NS ns3.googledomains.com NS ns4.googledomains.com NS ns2.googledomains.com NS ns1.googledomains.com A 216.239.32.99 A 216.239.34.99 A 216.239.36.99 A 216.239.38.99"
"694","30.128335","192.168.100.9","192.168.100.1","TCP","54","59941  >  53 [FIN, ACK] Seq=75 Ack=244 Win=65280 Len=0"
"695","30.130015","192.168.100.1","192.168.100.9","TCP","54","53  >  59941 [FIN, ACK] Seq=244 Ack=76 Win=14600 Len=0"
"696","30.130135","192.168.100.9","192.168.100.1","TCP","54","59941  >  53 [ACK] Seq=76 Ack=245 Win=65280 Len=0"
"697","30.150483","192.168.100.9","192.168.100.1","TCP","54","59942  >  53 [FIN, ACK] Seq=75 Ack=1 Win=65280 Len=0"
"698","30.153191","192.168.100.9","34.144.254.29","QUIC","1292","Initial, DCID=d8abfa17773a3f12, PKN: 1, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, PING"
"699","30.153356","192.168.100.9","34.144.254.29","QUIC","1292","Initial, DCID=d8abfa17773a3f12, PKN: 2, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING"
"700","30.166578","142.250.181.138","192.168.100.9","UDP","67","443  >  51837 Len=25"
"701","30.182800","192.168.100.1","192.168.100.9","TCP","54","53  >  59942 [ACK] Seq=1 Ack=76 Win=14600 Len=0"
"702","30.203202","34.144.254.29","192.168.100.9","QUIC","82","Initial, SCID=f8abfa17773a3f12, PKN: 1, ACK"
"703","30.204159","34.144.254.29","192.168.100.9","QUIC","1292","Initial, SCID=f8abfa17773a3f12, PKN: 2, ACK, PADDING"
"704","30.231534","192.168.100.9","34.144.254.29","TCP","54","59913  >  443 [FIN, ACK] Seq=2 Ack=1 Win=252 Len=0"
"705","30.232492","192.168.100.9","34.144.254.29","TCP","66","59943  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"706","30.263106","192.168.100.9","34.144.254.29","QUIC","1292","Initial, DCID=f8abfa17773a3f12, PKN: 4, PADDING, PING, PADDING"
"707","30.266319","192.168.100.1","192.168.100.9","DNS","213","Standard query response 0x3062 HTTPS 8080-gpu-t4-s-5db1swl7rhya-b.us-west4-1.prod.colab.dev SOA ns1.googledomains.com"
"708","30.266319","192.168.100.1","192.168.100.9","TCP","54","53  >  59942 [FIN, ACK] Seq=160 Ack=76 Win=14600 Len=0"
"709","30.266370","192.168.100.9","192.168.100.1","TCP","54","59942  >  53 [RST, ACK] Seq=76 Ack=160 Win=0 Len=0"
"710","30.280567","34.144.254.29","192.168.100.9","TCP","66","443  >  59943 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"711","30.280567","34.144.254.29","192.168.100.9","TCP","54","443  >  59913 [FIN, ACK] Seq=1 Ack=3 Win=1050 Len=0"
"712","30.280686","192.168.100.9","34.144.254.29","TCP","54","59913  >  443 [ACK] Seq=3 Ack=2 Win=252 Len=0"
"713","30.280741","192.168.100.9","34.144.254.29","TCP","54","59943  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"714","30.281176","192.168.100.9","34.144.254.29","TLSv1.3","2174","Client Hello (SNI=8080-gpu-t4-s-5db1swl7rhya-b.us-west4-1.prod.colab.dev)"
"715","30.314156","34.144.254.29","192.168.100.9","QUIC","1292","Initial, SCID=f8abfa17773a3f12, PKN: 3, ACK, PADDING"
"716","30.326727","34.144.254.29","192.168.100.9","QUIC","1292","Protected Payload (KP0)"
"717","30.328751","192.168.100.9","34.144.254.29","QUIC","1292","Handshake, DCID=f8abfa17773a3f12"
"718","30.329023","34.144.254.29","192.168.100.9","TCP","54","443  >  59943 [ACK] Seq=1 Ack=1413 Win=268800 Len=0"
"719","30.329023","34.144.254.29","192.168.100.9","TCP","60","443  >  59943 [ACK] Seq=1 Ack=2121 Win=268800 Len=0"
"720","30.329090","192.168.100.9","34.144.254.29","QUIC","200","Protected Payload (KP0), DCID=f8abfa17773a3f12"
"721","30.329610","192.168.100.9","34.144.254.29","QUIC","754","Protected Payload (KP0), DCID=f8abfa17773a3f12"
"722","30.380577","34.144.254.29","192.168.100.9","QUIC","1292","Protected Payload (KP0)"
"723","30.380577","34.144.254.29","192.168.100.9","QUIC","166","Protected Payload (KP0)"
"724","30.381129","192.168.100.9","34.144.254.29","QUIC","74","Protected Payload (KP0), DCID=f8abfa17773a3f12"
"725","30.451936","34.144.254.29","192.168.100.9","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"726","30.452509","192.168.100.9","34.144.254.29","TLSv1.3","118","Change Cipher Spec, Application Data"
"727","30.500369","34.144.254.29","192.168.100.9","TCP","60","443  >  59943 [ACK] Seq=213 Ack=2185 Win=268800 Len=0"
"728","30.500369","34.144.254.29","192.168.100.9","TLSv1.3","672","Application Data, Application Data"
"729","30.549046","192.168.100.9","34.144.254.29","TCP","54","59943  >  443 [ACK] Seq=2185 Ack=831 Win=64512 Len=0"
"730","30.582936","192.168.100.9","34.144.254.29","QUIC","71","Protected Payload (KP0), DCID=f8abfa17773a3f12"
"731","30.660357","34.144.254.29","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"732","30.664661","34.144.254.29","192.168.100.9","QUIC","416","Protected Payload (KP0)"
"733","30.699499","192.168.100.9","34.144.254.29","QUIC","78","Protected Payload (KP0), DCID=f8abfa17773a3f12"
"734","30.773912","34.144.254.29","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"735","30.950769","192.168.100.9","172.217.17.42","UDP","71","55741  >  443 Len=29"
"736","31.000622","172.217.17.42","192.168.100.9","UDP","67","443  >  55741 Len=25"
"737","31.768379","192.168.100.9","142.250.181.138","UDP","71","51837  >  443 Len=29"
"738","31.818138","142.250.181.138","192.168.100.9","UDP","67","443  >  51837 Len=25"
"739","32.102967","192.168.100.9","142.250.181.99","QUIC","1292","Initial, DCID=add4f45cfa459719, PKN: 1, PING, CRYPTO, CRYPTO, CRYPTO, PING, PING"
"740","32.103062","192.168.100.9","142.250.181.99","QUIC","1292","Initial, DCID=add4f45cfa459719, PKN: 2, CRYPTO, CRYPTO, PING, PING, PING, PING"
"741","32.103305","192.168.100.9","142.250.181.99","QUIC","124","0-RTT, DCID=add4f45cfa459719"
"742","32.103962","192.168.100.9","142.250.181.99","QUIC","590","0-RTT, DCID=add4f45cfa459719"
"743","32.105125","192.168.100.9","192.168.100.1","TCP","66","59944  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"744","32.105309","192.168.100.9","192.168.100.1","TCP","66","59945  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"745","32.106883","192.168.100.1","192.168.100.9","TCP","66","53  >  59944 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"746","32.106952","192.168.100.9","192.168.100.1","TCP","54","59944  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"747","32.107072","192.168.100.1","192.168.100.9","TCP","66","53  >  59945 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
