"No.","Time","Source","Destination","Protocol","Length","Info"
"11999","388.884938","172.217.17.42","192.168.100.9","UDP","70","443  >  51134 Len=28"
"12000","389.188541","192.168.100.9","20.195.84.23","TLSv1.2","85","Application Data"
"12001","389.310745","20.195.84.23","192.168.100.9","TCP","60","443  >  58636 [ACK] Seq=676 Ack=1140 Win=501 Len=0"
"12002","389.356213","192.168.100.9","104.18.32.47","TCP","55","[TCP Keep-Alive] 59880  >  443 [ACK] Seq=69767 Ack=8872 Win=250 Len=1"
"12003","389.378350","104.18.32.47","192.168.100.9","TCP","66","[TCP Keep-Alive ACK] 443  >  59880 [ACK] Seq=8872 Ack=69768 Win=54 Len=0 SLE=69767 SRE=69768"
"12004","389.401274","172.217.19.174","192.168.100.9","UDP","79","443  >  54630 Len=37"
"12005","389.401274","172.217.19.174","192.168.100.9","UDP","78","443  >  54630 Len=36"
"12006","389.401274","172.217.19.174","192.168.100.9","UDP","141","443  >  54630 Len=99"
"12007","389.411780","192.168.100.9","172.217.19.174","UDP","514","54630  >  443 Len=472"
"12008","389.462308","172.217.19.174","192.168.100.9","UDP","75","443  >  54630 Len=33"
"12009","389.485443","192.168.100.9","172.217.19.174","UDP","75","54630  >  443 Len=33"
"12010","389.693864","172.217.19.174","192.168.100.9","UDP","165","443  >  54630 Len=123"
"12011","389.711142","192.168.100.9","172.217.19.174","UDP","82","54630  >  443 Len=40"
"12012","389.727492","192.168.100.9","34.144.254.29","TCP","55","[TCP Keep-Alive] 59980  >  443 [ACK] Seq=1130 Ack=1289 Win=255 Len=1"
"12013","389.736395","192.168.100.9","172.217.19.174","UDP","376","54630  >  443 Len=334"
"12014","389.750029","192.168.100.9","192.168.100.1","TCP","66","60414  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"12015","389.750245","192.168.100.9","192.168.100.1","TCP","66","60415  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"12016","389.750560","192.168.100.9","104.18.32.47","TLSv1.2","234","Application Data"
"12017","389.750699","192.168.100.9","104.18.32.47","TLSv1.2","93","Application Data"
"12018","389.750760","192.168.100.9","104.18.32.47","TLSv1.2","16460","Application Data"
"12019","389.750850","192.168.100.9","104.18.32.47","TLSv1.2","12371","Application Data"
"12020","389.751362","192.168.100.9","104.18.32.47","TLSv1.2","234","Application Data"
"12021","389.751460","192.168.100.9","104.18.32.47","TLSv1.2","9483","Application Data"
"12022","389.751611","192.168.100.1","192.168.100.9","TCP","66","53  >  60414 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"12023","389.751688","192.168.100.9","192.168.100.1","TCP","54","60414  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"12024","389.751794","192.168.100.9","192.168.100.1","TCP","56","60414  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 12025]"
"12025","389.751839","192.168.100.9","192.168.100.1","DNS","86","Standard query 0x662b A ab.chatgpt.com"
"12026","389.755990","192.168.100.9","172.217.19.238","QUIC","1292","Initial, DCID=f1a16c9baee49baf, PKN: 1, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PING"
"12027","389.756062","192.168.100.9","172.217.19.238","QUIC","1292","Initial, DCID=f1a16c9baee49baf, PKN: 2, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, PADDING, CRYPTO, PING, PING, PING, PING"
"12028","389.756235","192.168.100.9","172.217.19.238","QUIC","121","0-RTT, DCID=f1a16c9baee49baf"
"12029","389.760792","192.168.100.1","192.168.100.9","TCP","66","53  >  60415 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"12030","389.760864","192.168.100.9","192.168.100.1","TCP","54","60415  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"12031","389.761041","192.168.100.9","192.168.100.1","TCP","56","60415  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 12032]"
"12032","389.761080","192.168.100.9","192.168.100.1","DNS","86","Standard query 0x8acb HTTPS ab.chatgpt.com"
"12033","389.762518","172.217.19.174","192.168.100.9","UDP","68","443  >  54630 Len=26"
"12034","389.764780","192.168.100.1","192.168.100.9","TCP","54","53  >  60414 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"12035","389.766309","192.168.100.1","192.168.100.9","TCP","54","53  >  60414 [ACK] Seq=1 Ack=35 Win=14600 Len=0"
"12036","389.766309","192.168.100.1","192.168.100.9","TCP","54","53  >  60415 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"12037","389.766309","192.168.100.1","192.168.100.9","TCP","54","53  >  60415 [ACK] Seq=1 Ack=35 Win=14600 Len=0"
"12038","389.768814","34.144.254.29","192.168.100.9","TCP","66","[TCP Keep-Alive ACK] 443  >  59980 [ACK] Seq=1289 Ack=1131 Win=1033 Len=0 SLE=1130 SRE=1131"
"12039","389.775383","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8872 Ack=69948 Win=54 Len=0"
"12040","389.775383","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8872 Ack=69987 Win=54 Len=0"
"12041","389.775383","104.18.32.47","192.168.100.9","TLSv1.2","93","Application Data"
"12042","389.781702","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8911 Ack=72787 Win=55 Len=0"
"12043","389.782797","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8911 Ack=75587 Win=56 Len=0"
"12044","389.782935","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8911 Ack=79787 Win=57 Len=0"
"12045","389.782935","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8911 Ack=82587 Win=58 Len=0"
"12046","389.787379","172.217.19.174","192.168.100.9","UDP","75","443  >  54630 Len=33"
"12047","389.787617","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8911 Ack=86393 Win=58 Len=0"
"12048","389.787965","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8911 Ack=89193 Win=59 Len=0"
"12049","389.787965","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8911 Ack=91993 Win=60 Len=0"
"12050","389.787965","104.18.32.47","192.168.100.9","TLSv1.2","89","Application Data"
"12051","389.788020","192.168.100.9","104.18.32.47","TCP","54","59880  >  443 [ACK] Seq=108319 Ack=8946 Win=250 Len=0"
"12052","389.790998","192.168.100.1","192.168.100.9","DNS","177","Standard query response 0x662b A ab.chatgpt.com A 172.64.155.209 A 104.18.32.47 NS savanna.ns.cloudflare.com NS hassan.ns.cloudflare.com"
"12053","389.791206","192.168.100.9","192.168.100.1","TCP","54","60414  >  53 [FIN, ACK] Seq=35 Ack=124 Win=65280 Len=0"
"12054","389.791922","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8946 Ack=94793 Win=61 Len=0"
"12055","389.792524","192.168.100.1","192.168.100.9","DNS","149","Standard query response 0x8acb HTTPS ab.chatgpt.com SOA hassan.ns.cloudflare.com"
"12056","389.792737","192.168.100.9","192.168.100.1","TCP","54","60415  >  53 [FIN, ACK] Seq=35 Ack=96 Win=65280 Len=0"
"12057","389.793603","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8946 Ack=97593 Win=61 Len=0"
"12058","389.793603","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8946 Ack=98890 Win=62 Len=0"
"12059","389.793603","192.168.100.1","192.168.100.9","TCP","54","53  >  60414 [FIN, ACK] Seq=124 Ack=36 Win=14600 Len=0"
"12060","389.793661","192.168.100.9","192.168.100.1","TCP","54","60414  >  53 [ACK] Seq=36 Ack=125 Win=65280 Len=0"
"12061","389.795196","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8946 Ack=103090 Win=63 Len=0"
"12062","389.795196","192.168.100.1","192.168.100.9","TCP","54","53  >  60415 [FIN, ACK] Seq=96 Ack=36 Win=14600 Len=0"
"12063","389.795292","192.168.100.9","192.168.100.1","TCP","54","60415  >  53 [ACK] Seq=36 Ack=97 Win=65280 Len=0"
"12064","389.797840","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8946 Ack=105890 Win=64 Len=0"
"12065","389.798475","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=8946 Ack=108319 Win=64 Len=0"
"12066","389.806065","172.217.19.238","192.168.100.9","QUIC","82","Initial, SCID=f1a16c9baee49baf, PKN: 1, ACK"
"12067","389.806065","172.217.19.238","192.168.100.9","QUIC","1292","Initial, SCID=f1a16c9baee49baf, PKN: 2, ACK, PADDING"
"12068","389.806371","192.168.100.9","172.217.19.174","UDP","75","54630  >  443 Len=33"
"12069","389.871429","192.168.100.9","172.217.19.238","QUIC","1292","Initial, DCID=f1a16c9baee49baf, PKN: 5, PADDING, PING, PADDING"
"12070","389.904912","104.18.32.47","192.168.100.9","TLSv1.2","947","Application Data"
"12071","389.904912","104.18.32.47","192.168.100.9","TLSv1.2","101","Application Data"
"12072","389.904912","104.18.32.47","192.168.100.9","TLSv1.2","85","Application Data"
"12073","389.905032","192.168.100.9","104.18.32.47","TCP","54","59880  >  443 [ACK] Seq=108319 Ack=9917 Win=255 Len=0"
"12074","389.906690","192.168.100.9","104.18.32.47","TLSv1.2","89","Application Data"
"12075","389.910009","172.217.19.238","192.168.100.9","QUIC","1292","Initial, SCID=f1a16c9baee49baf, PKN: 3, ACK, PADDING"
"12076","389.910627","104.18.32.47","192.168.100.9","TLSv1.2","591","Application Data"
"12077","389.911851","104.18.32.47","192.168.100.9","TLSv1.2","101","Application Data"
"12078","389.911851","104.18.32.47","192.168.100.9","TLSv1.2","85","Application Data"
"12079","389.911938","192.168.100.9","104.18.32.47","TCP","54","59880  >  443 [ACK] Seq=108354 Ack=10532 Win=253 Len=0"
"12080","389.921668","172.217.19.238","192.168.100.9","QUIC","1292","Initial, SCID=f1a16c9baee49baf, PKN: 4, CRYPTO, PADDING"
"12081","389.922295","172.217.19.238","192.168.100.9","QUIC","459","Protected Payload (KP0)"
"12082","389.922295","172.217.19.238","192.168.100.9","QUIC","672","Protected Payload (KP0)"
"12083","389.922295","172.217.19.238","192.168.100.9","QUIC","67","Protected Payload (KP0)"
"12084","389.922864","192.168.100.9","172.217.19.238","QUIC","120","Handshake, DCID=f1a16c9baee49baf"
"12085","389.923069","192.168.100.9","172.217.19.238","QUIC","73","Protected Payload (KP0), DCID=f1a16c9baee49baf"
"12086","389.923569","192.168.100.9","172.217.19.238","QUIC","1288","Protected Payload (KP0), DCID=f1a16c9baee49baf"
"12087","389.923711","192.168.100.9","172.217.19.238","QUIC","1288","Protected Payload (KP0), DCID=f1a16c9baee49baf"
"12088","389.923772","192.168.100.9","172.217.19.238","QUIC","428","Protected Payload (KP0), DCID=f1a16c9baee49baf"
"12089","389.960298","172.217.19.238","192.168.100.9","QUIC","162","Protected Payload (KP0)"
"12090","389.961687","172.217.19.238","192.168.100.9","QUIC","67","Protected Payload (KP0)"
"12091","389.962380","172.217.19.238","192.168.100.9","QUIC","71","Protected Payload (KP0)"
"12092","389.962484","172.217.19.238","192.168.100.9","QUIC","67","Protected Payload (KP0)"
"12093","389.962727","192.168.100.9","172.217.19.238","QUIC","73","Protected Payload (KP0), DCID=f1a16c9baee49baf"
"12094","389.969169","104.18.32.47","192.168.100.9","TCP","60","443  >  59880 [ACK] Seq=10532 Ack=108354 Win=64 Len=0"
"12095","390.017067","172.217.19.174","192.168.100.9","UDP","158","443  >  54630 Len=116"
"12096","390.018438","172.217.19.174","192.168.100.9","UDP","86","443  >  54630 Len=44"
"12097","390.032111","192.168.100.9","172.217.19.174","UDP","82","54630  >  443 Len=40"
"12098","390.082049","172.217.19.174","192.168.100.9","UDP","68","443  >  54630 Len=26"
"12099","390.096993","172.217.19.238","192.168.100.9","QUIC","605","Protected Payload (KP0)"
"12100","390.099757","172.217.19.238","192.168.100.9","QUIC","184","Protected Payload (KP0)"
"12101","390.100293","192.168.100.9","172.217.19.238","QUIC","77","Protected Payload (KP0), DCID=f1a16c9baee49baf"
"12102","390.163535","172.217.19.238","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"12103","390.966524","192.168.100.9","172.217.19.238","QUIC","1288","Protected Payload (KP0), DCID=e28e9096643c7324"
"12104","390.966778","192.168.100.9","172.217.19.238","QUIC","500","Protected Payload (KP0), DCID=e28e9096643c7324"
"12105","391.017321","172.217.19.238","192.168.100.9","QUIC","69","Protected Payload (KP0)"
"12106","391.053881","192.168.100.9","172.217.19.238","QUIC","74","Protected Payload (KP0), DCID=e28e9096643c7324"
"12107","391.154518","172.217.19.238","192.168.100.9","QUIC","446","Protected Payload (KP0)"
"12108","391.154783","172.217.19.238","192.168.100.9","QUIC","323","Protected Payload (KP0)"
"12109","391.155086","192.168.100.9","172.217.19.238","QUIC","77","Protected Payload (KP0), DCID=e28e9096643c7324"
"12110","391.226696","172.217.19.238","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"12111","392.990828","192.168.100.9","20.195.84.16","TLSv1.2","85","Application Data"
"12112","393.108315","20.195.84.16","192.168.100.9","TCP","60","443  >  58635 [ACK] Seq=676 Ack=1171 Win=501 Len=0"
"12113","394.712107","142.250.181.138","192.168.100.9","UDP","121","443  >  57065 Len=79"
"12114","394.722750","192.168.100.9","142.250.181.138","UDP","75","57065  >  443 Len=33"
"12115","394.915856","192.168.100.9","142.250.181.138","UDP","71","57065  >  443 Len=29"
"12116","394.920081","20.195.84.16","192.168.100.9","TLSv1.2","81","Application Data"
"12117","394.964227","192.168.100.9","20.195.84.16","TCP","54","58635  >  443 [ACK] Seq=1171 Ack=703 Win=251 Len=0"
"12118","394.972004","142.250.181.138","192.168.100.9","UDP","67","443  >  57065 Len=25"
"12119","395.187540","192.168.100.9","142.250.181.138","UDP","71","57065  >  443 Len=29"
"12120","395.241531","142.250.181.138","192.168.100.9","UDP","67","443  >  57065 Len=25"
"12121","395.444592","192.168.100.9","142.250.181.138","UDP","71","57065  >  443 Len=29"
"12122","395.447541","172.217.17.42","192.168.100.9","UDP","203","443  >  51134 Len=161"
"12123","395.448227","172.217.17.42","192.168.100.9","UDP","64","443  >  51134 Len=22"
"12124","395.448321","192.168.100.9","172.217.17.42","UDP","78","51134  >  443 Len=36"
"12125","395.448677","192.168.100.9","172.217.17.42","UDP","78","51134  >  443 Len=36"
"12126","395.479340","192.168.100.9","192.168.100.1","TCP","66","60416  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"12127","395.479586","192.168.100.9","192.168.100.1","TCP","66","60417  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"12128","395.481731","192.168.100.1","192.168.100.9","TCP","66","53  >  60416 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"12129","395.481731","192.168.100.1","192.168.100.9","TCP","66","53  >  60417 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=4"
"12130","395.481853","192.168.100.9","192.168.100.1","TCP","54","60416  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"12131","395.481905","192.168.100.9","192.168.100.1","TCP","54","60417  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"12132","395.482061","192.168.100.9","192.168.100.1","TCP","56","60417  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 12133]"
"12133","395.482128","192.168.100.9","192.168.100.1","DNS","103","Standard query 0x0286 HTTPS signaler-pa.clients6.google.com"
"12134","395.482207","192.168.100.9","192.168.100.1","TCP","56","60416  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 12135]"
"12135","395.482249","192.168.100.9","192.168.100.1","DNS","103","Standard query 0xb23c A signaler-pa.clients6.google.com"
"12136","395.487271","192.168.100.1","192.168.100.9","TCP","54","53  >  60417 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"12137","395.487271","192.168.100.1","192.168.100.9","TCP","54","53  >  60417 [ACK] Seq=1 Ack=52 Win=14600 Len=0"
"12138","395.487271","192.168.100.1","192.168.100.9","TCP","54","53  >  60416 [ACK] Seq=1 Ack=3 Win=14600 Len=0"
"12139","395.488581","192.168.100.1","192.168.100.9","TCP","54","53  >  60416 [ACK] Seq=1 Ack=52 Win=14600 Len=0"
"12140","395.496486","142.250.181.138","192.168.100.9","UDP","67","443  >  57065 Len=25"
"12141","395.615159","192.168.100.1","192.168.100.9","DNS","155","Standard query response 0x0286 HTTPS signaler-pa.clients6.google.com SOA ns1.google.com"
"12142","395.615413","192.168.100.9","192.168.100.1","TCP","54","60417  >  53 [FIN, ACK] Seq=52 Ack=102 Win=65280 Len=0"
"12143","395.617384","192.168.100.1","192.168.100.9","TCP","54","53  >  60417 [FIN, ACK] Seq=102 Ack=53 Win=14600 Len=0"
"12144","395.617426","192.168.100.9","192.168.100.1","TCP","54","60417  >  53 [ACK] Seq=53 Ack=103 Win=65280 Len=0"
"12145","395.623693","192.168.100.1","192.168.100.9","DNS","257","Standard query response 0xb23c A signaler-pa.clients6.google.com A 142.250.181.138 NS ns2.google.com NS ns4.google.com NS ns3.google.com NS ns1.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10"
"12146","395.624163","192.168.100.9","192.168.100.1","TCP","54","60416  >  53 [FIN, ACK] Seq=52 Ack=204 Win=65280 Len=0"
"12147","395.624833","192.168.100.9","142.250.181.138","QUIC","1292","Initial, DCID=d06eaca86e92ad32, PKN: 1, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO"
"12148","395.624896","192.168.100.9","142.250.181.138","QUIC","1292","Initial, DCID=d06eaca86e92ad32, PKN: 2, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, PING"
"12149","395.625145","192.168.100.9","142.250.181.138","QUIC","123","0-RTT, DCID=d06eaca86e92ad32"
"12150","395.625412","192.168.100.9","142.250.181.138","QUIC","572","0-RTT, DCID=d06eaca86e92ad32"
"12151","395.629188","192.168.100.1","192.168.100.9","TCP","54","53  >  60416 [FIN, ACK] Seq=204 Ack=53 Win=14600 Len=0"
"12152","395.629239","192.168.100.9","192.168.100.1","TCP","54","60416  >  53 [ACK] Seq=53 Ack=205 Win=65280 Len=0"
"12153","395.668877","142.250.181.138","192.168.100.9","QUIC","82","Initial, SCID=f06eaca86e92ad32, PKN: 1, ACK"
"12154","395.669328","142.250.181.138","192.168.100.9","QUIC","1292","Initial, SCID=f06eaca86e92ad32, PKN: 2, ACK, PADDING"
"12155","395.701124","192.168.100.9","142.250.181.138","UDP","71","57065  >  443 Len=29"
"12156","395.717346","192.168.100.9","142.250.181.138","QUIC","1292","Initial, DCID=f06eaca86e92ad32, PKN: 6, PADDING, PING, PADDING"
"12157","395.752093","142.250.181.138","192.168.100.9","UDP","67","443  >  57065 Len=25"
"12158","395.756801","142.250.181.138","192.168.100.9","QUIC","1292","Initial, SCID=f06eaca86e92ad32, PKN: 3, ACK, PADDING"
"12159","395.784889","142.250.181.138","192.168.100.9","QUIC","1292","Initial, SCID=f06eaca86e92ad32, PKN: 4, CRYPTO, PADDING"
"12160","395.784889","142.250.181.138","192.168.100.9","QUIC","334","Protected Payload (KP0)"
"12161","395.784889","142.250.181.138","192.168.100.9","QUIC","1000","Protected Payload (KP0)"
"12162","395.784889","142.250.181.138","192.168.100.9","QUIC","83","Protected Payload (KP0)"
"12163","395.784889","142.250.181.138","192.168.100.9","QUIC","66","Protected Payload (KP0)"
"12164","395.787096","192.168.100.9","142.250.181.138","QUIC","1292","Handshake, DCID=f06eaca86e92ad32"
"12165","395.787502","192.168.100.9","142.250.181.138","QUIC","73","Protected Payload (KP0), DCID=f06eaca86e92ad32"
"12166","395.815016","192.168.100.9","142.250.181.138","QUIC","74","Protected Payload (KP0), DCID=f06eaca86e92ad32"
"12167","395.829038","142.250.181.138","192.168.100.9","QUIC","162","Protected Payload (KP0)"
"12168","395.829038","142.250.181.138","192.168.100.9","QUIC","64","Protected Payload (KP0)"
"12169","395.829876","192.168.100.9","142.250.181.138","QUIC","73","Protected Payload (KP0), DCID=f06eaca86e92ad32"
"12170","395.957797","192.168.100.9","142.250.181.138","UDP","71","57065  >  443 Len=29"
"12171","395.995803","142.250.181.138","192.168.100.9","QUIC","241","Protected Payload (KP0)"
"12172","395.995803","142.250.181.138","192.168.100.9","QUIC","63","Protected Payload (KP0)"
"12173","395.996673","192.168.100.9","142.250.181.138","QUIC","77","Protected Payload (KP0), DCID=f06eaca86e92ad32"
"12174","396.000872","192.168.100.9","172.217.17.42","UDP","550","51134  >  443 Len=508"
"12175","396.012422","142.250.181.138","192.168.100.9","UDP","67","443  >  57065 Len=25"
"12176","396.037101","142.250.181.138","192.168.100.9","QUIC","67","Protected Payload (KP0)"
"12177","396.051673","172.217.17.42","192.168.100.9","UDP","71","443  >  51134 Len=29"
"12178","396.070724","192.168.100.9","172.217.17.42","UDP","75","51134  >  443 Len=33"
"12179","396.215072","192.168.100.9","142.250.181.138","UDP","71","57065  >  443 Len=29"
"12180","396.263964","192.168.100.9","172.217.17.42","UDP","71","51134  >  443 Len=29"
"12181","396.273785","142.250.181.138","192.168.100.9","UDP","67","443  >  57065 Len=25"
"12182","396.298980","172.217.17.42","192.168.100.9","UDP","135","443  >  51134 Len=93"
"12183","396.312304","192.168.100.9","172.217.17.42","UDP","79","51134  >  443 Len=37"
"12184","396.315098","172.217.17.42","192.168.100.9","UDP","67","443  >  51134 Len=25"
"12185","396.364522","172.217.17.42","192.168.100.9","UDP","67","443  >  51134 Len=25"
"12186","396.568061","192.168.100.9","172.217.17.42","UDP","71","51134  >  443 Len=29"
"12187","396.618544","172.217.17.42","192.168.100.9","UDP","67","443  >  51134 Len=25"
"12188","396.680070","192.168.100.9","142.250.181.138","UDP","71","57065  >  443 Len=29"
"12189","396.734023","142.250.181.138","192.168.100.9","UDP","67","443  >  57065 Len=25"
"12190","396.822735","192.168.100.9","172.217.17.42","UDP","71","51134  >  443 Len=29"
"12191","396.874246","172.217.17.42","192.168.100.9","UDP","67","443  >  51134 Len=25"
"12192","397.078557","192.168.100.9","172.217.17.42","UDP","71","51134  >  443 Len=29"
"12193","397.128541","172.217.17.42","192.168.100.9","UDP","67","443  >  51134 Len=25"
"12194","397.335803","192.168.100.9","172.217.17.42","UDP","71","51134  >  443 Len=29"
"12195","397.385350","172.217.17.42","192.168.100.9","UDP","67","443  >  51134 Len=25"
"12196","397.543615","192.168.100.9","142.250.181.138","UDP","71","57065  >  443 Len=29"
"12197","397.591571","192.168.100.9","172.217.17.42","UDP","71","51134  >  443 Len=29"
"12198","397.593438","142.250.181.138","192.168.100.9","UDP","67","443  >  57065 Len=25"
"12199","397.643274","172.217.17.42","192.168.100.9","UDP","67","443  >  51134 Len=25"
"12200","397.736731","20.195.84.23","192.168.100.9","TLSv1.2","81","Application Data"
"12201","397.785639","192.168.100.9","20.195.84.23","TCP","54","58636  >  443 [ACK] Seq=1140 Ack=703 Win=251 Len=0"
"12202","397.849979","192.168.100.9","172.217.17.42","UDP","71","51134  >  443 Len=29"
"12203","397.886237","192.168.100.9","142.250.181.110","QUIC","785","Protected Payload (KP0), DCID=efdfcda608e8c849"
"12204","397.892877","192.168.100.9","34.144.254.29","TLSv1.2","16460","Application Data"
"12205","397.892985","192.168.100.9","34.144.254.29","TLSv1.2","5884","Application Data"
"12206","397.912459","172.217.17.42","192.168.100.9","UDP","67","443  >  51134 Len=25"
"12207","397.931352","192.168.100.9","34.144.254.29","QUIC","112","Protected Payload (KP0), DCID=f7a685867c21696d"
"12208","397.945548","142.250.181.110","192.168.100.9","QUIC","75","Protected Payload (KP0)"
"12209","397.945548","34.144.254.29","192.168.100.9","TCP","54","443  >  59603 [ACK] Seq=293757 Ack=1141718 Win=16075 Len=0"
"12210","397.945548","34.144.254.29","192.168.100.9","TCP","60","443  >  59603 [ACK] Seq=293757 Ack=1144542 Win=16071 Len=0"
"12211","397.945548","34.144.254.29","192.168.100.9","TCP","60","443  >  59603 [ACK] Seq=293757 Ack=1145954 Win=16075 Len=0"
"12212","397.945548","34.144.254.29","192.168.100.9","TCP","60","443  >  59603 [ACK] Seq=293757 Ack=1147366 Win=16075 Len=0"
"12213","397.961266","192.168.100.9","142.250.181.110","QUIC","75","Protected Payload (KP0), DCID=efdfcda608e8c849"
"12214","397.961290","34.144.254.29","192.168.100.9","TCP","60","443  >  59603 [ACK] Seq=293757 Ack=1150190 Win=16071 Len=0"
"12215","397.961290","34.144.254.29","192.168.100.9","TCP","60","443  >  59603 [ACK] Seq=293757 Ack=1151602 Win=16075 Len=0"
"12216","397.961290","34.144.254.29","192.168.100.9","TCP","60","443  >  59603 [ACK] Seq=293757 Ack=1155838 Win=16067 Len=0"
"12217","397.961290","34.144.254.29","192.168.100.9","TCP","60","443  >  59603 [ACK] Seq=293757 Ack=1156712 Win=16064 Len=0"
"12218","397.961290","34.144.254.29","192.168.100.9","TCP","60","443  >  59603 [ACK] Seq=293757 Ack=1158124 Win=16059 Len=0"
"12219","397.961290","34.144.254.29","192.168.100.9","TCP","60","443  >  59603 [ACK] Seq=293757 Ack=1159536 Win=16075 Len=0"
"12220","397.961290","34.144.254.29","192.168.100.9","TCP","60","443  >  59603 [ACK] Seq=293757 Ack=1160948 Win=16075 Len=0"
"12221","397.961290","34.144.254.29","192.168.100.9","TCP","66","[TCP Dup ACK 12220#1] 443  >  59603 [ACK] Seq=293757 Ack=1160948 Win=16075 Len=0 SLE=1162360 SRE=1162542"
"12222","397.961290","34.144.254.29","192.168.100.9","TCP","60","443  >  59603 [ACK] Seq=293757 Ack=1162542 Win=16071 Len=0"
"12223","397.978547","34.144.254.29","192.168.100.9","QUIC","72","Protected Payload (KP0)"
"12224","397.978838","192.168.100.9","34.144.254.29","QUIC","76","Protected Payload (KP0), DCID=f7a685867c21696d"
"12225","398.152597","192.168.100.9","142.250.181.110","QUIC","71","Protected Payload (KP0), DCID=efdfcda608e8c849"
"12226","398.184976","192.168.100.9","34.144.254.29","QUIC","71","Protected Payload (KP0), DCID=f7a685867c21696d"
"12227","398.204794","142.250.181.110","192.168.100.9","QUIC","68","Protected Payload (KP0)"
"12228","398.206113","142.250.181.110","192.168.100.9","QUIC","560","Protected Payload (KP0)"
"12229","398.206113","142.250.181.110","192.168.100.9","QUIC","65","Protected Payload (KP0)"
"12230","398.217221","192.168.100.9","142.250.181.110","QUIC","82","Protected Payload (KP0), DCID=efdfcda608e8c849"
"12231","398.217500","34.144.254.29","192.168.100.9","TLSv1.2","690","Application Data"
"12232","398.239391","34.144.254.29","192.168.100.9","QUIC","67","Protected Payload (KP0)"
"12233","398.264669","192.168.100.9","34.144.254.29","TCP","54","59603  >  443 [ACK] Seq=1162542 Ack=294393 Win=509 Len=0"
"12234","398.266660","142.250.181.110","192.168.100.9","QUIC","68","Protected Payload (KP0)"
"12235","398.271823","34.144.254.29","192.168.100.9","TLSv1.2","1466","Application Data"
"12236","398.271823","34.144.254.29","192.168.100.9","TLSv1.2","1466","Application Data"
"12237","398.271823","34.144.254.29","192.168.100.9","TLSv1.2","2878","Application Data, Application Data"
